evaluation_index,first_seen_stage,portfolio_size,portfolio_param_ids,priority_1_param_id,priority_2_param_id,priority_3_param_id,priority_4_param_id,priority_5_param_id,friction_preset,active_pairs,watchlist_size,total_trades,closed_positions,win_rate,expectancy,total_profit,total_return,ending_equity,peak_equity,max_dd_dollars,max_dd_pct,breached,consistency_score,overall_survival,max_concurrent_observed,same_symbol_opposite_conflicts,same_pair_duplicate_blocks,stacked_same_side_entries,internal_pair_conflicts,entry_rejections,partial_fill_events,extra_latency_events,long_total_trades,short_total_trades,long_closed_positions,short_closed_positions,long_total_profit,short_total_profit,backtest_start,backtest_end,true_months_window,dynamic_symbol_count,activated_symbol_count,winning_positions,losing_positions,breakeven_positions,position_win_rate,avg_position_pnl,avg_winner_pnl,avg_loser_pnl,profit_factor,avg_holding_days,median_holding_days,best_position_pnl,worst_position_pnl,max_consecutive_position_wins,max_consecutive_position_losses,avg_support_pair_count,cagr,daily_sharpe,daily_sortino,calmar,months_traded,profitable_months,losing_months,monthly_win_rate,best_month_return_pct,worst_month_return_pct,stacking_profit_delta_vs_netted,friction_profit_delta_vs_reference,duplicate_pair_family_count,duplicate_long_symbol_count,duplicate_short_symbol_count,duplicate_long_param_count,duplicate_short_param_count,diversity_penalty,penalized_expectancy
321,size_5_seed_01_ordering_01_best_01_two_swap,5,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,71,50,0.49295774647887325,0.6909964323626233,49.060746697746254,0.00981214933954925,5049.060746697746,5133.891814765151,155.5079889741055,3.029046863178187,True,29.622098434108025,False,4,43,83,24,0,1,0,29,49,22,34,16,89.75627954002981,-40.69553284228396,2023-06-16 00:00,2026-03-31 08:00,34,1,10,25,25,0,0.5,0.9812149339549165,11.962429867909831,-10.0,1.1962429867909832,12.24,7.166666666666666,17.716381955425653,-10.000000000000002,10,8,1.0,0.0035036483274681895,0.22140005498176077,0.15391379130435018,0.11566834340067071,33,6,3,0.18181818181818182,1.6013689364108519,-1.0888766893670243,-305.96306287844885,0.0,2.0,3.0,3.0,1.0,1.0,1.1,-0.4090035676373768
496,size_5_seed_02_ordering_01_best_01_two_swap,5,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000|combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,68,48,0.5,0.7410422377614824,50.3908721677808,0.01007817443355616,5050.390872167781,5135.265468191577,155.5515169304972,3.029084239052511,True,28.84018881619373,False,4,35,88,23,0,1,1,34,46,22,32,16,91.0864050100641,-40.69553284228396,2023-06-16 00:00,2026-03-31 08:00,34,1,10,24,24,0,0.5,1.049809836828753,12.099619673657505,-10.0,1.2099619673657505,12.975694444444445,8.0,17.716381955425653,-10.000000000000002,10,8,1.0,0.003598333710215007,0.2290369841216262,0.15424013303123268,0.11879279102982478,33,6,3,0.18181818181818182,1.5506609678320737,-1.1573366867297818,-304.6329374084143,0.0,2.0,3.0,3.0,0.0,1.0,1.05,-0.3089577622385177
343,size_5_seed_01_ordering_01_best_01_two_swap,5,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,baseline,5,10,68,48,0.5,0.7140034531106695,48.55223481152552,0.009710446962305105,5048.5522348115255,5133.426830835322,155.5515169304972,3.0301691648965323,True,29.932345515566134,False,4,44,80,23,0,1,1,34,46,22,32,16,89.24776765380878,-40.69553284228396,2023-06-16 00:00,2026-03-31 08:00,34,1,10,24,24,0,0.5,1.0115048919067668,12.023009783813535,-10.0,1.2023009783813534,12.975694444444445,8.0,17.716381955425653,-10.000000000000002,10,8,1.0,0.003467445525402235,0.2210248688472289,0.14886638534130928,0.11443075738382527,33,6,3,0.18181818181818182,1.5136407237253513,-1.1577578788952492,-306.4715747646696,0.0,2.0,3.0,3.0,0.0,1.0,1.05,-0.33599654688933056
345,size_5_seed_01_ordering_01_best_01_two_swap,5,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,68,48,0.5,0.7140034531106695,48.55223481152552,0.009710446962305105,5048.5522348115255,5133.426830835322,155.5515169304972,3.0301691648965323,True,29.932345515566134,False,4,36,85,24,0,1,1,34,46,22,32,16,89.24776765380878,-40.69553284228396,2023-06-16 00:00,2026-03-31 08:00,34,1,10,24,24,0,0.5,1.0115048919067668,12.023009783813535,-10.0,1.2023009783813534,12.975694444444445,8.0,17.716381955425653,-10.000000000000002,10,8,1.0,0.003467445525402235,0.22184140407188485,0.15111695004470377,0.11443075738382527,33,6,3,0.18181818181818182,1.5136407237253513,-1.1577578788952492,-306.4715747646696,0.0,2.0,3.0,3.0,0.0,1.0,1.05,-0.33599654688933056
278,size_5_seed_01_ordering_01_one_swap,5,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,71,50,0.49295774647887325,0.6304930386527368,44.76500574434431,0.008953001148868862,5044.765005744344,5129.596073811749,155.5079889741055,3.0315835152795794,True,32.464695218208256,False,4,43,80,25,0,0,1,33,48,23,33,17,95.46053858662891,-50.69553284228397,2023-06-16 00:00,2026-03-31 08:00,34,1,10,25,25,0,0.5,0.8953001148868988,11.790600229773798,-10.0,1.1790600229773798,12.16,6.333333333333333,17.716381955425653,-10.000000000000002,10,8,1.0,0.0031977453272649115,0.1997029104328989,0.13527832496871306,0.10548102373389533,33,6,3,0.18181818181818182,1.5148091080258608,-1.1613121852026786,-310.2588038318508,0.0,2.0,3.0,3.0,1.0,1.0,1.1,-0.46950696134726333
67,size_4_seed_01_ordering_01_best_01_two_swap,4,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,,baseline,4,10,74,51,0.4594594594594595,0.08630367561617941,6.386471995597276,0.0012772943991194551,5006.386471995597,5127.187972442069,155.53172801027813,3.0334703710150634,True,178.50735491832538,False,4,5,27,26,0,2,3,12,57,17,38,13,60.56974077728489,-54.183268781688426,2023-06-11 00:00,2026-03-31 08:00,34,1,10,23,28,0,0.45098039215686275,0.12522494109012702,11.510535897245681,-9.226994772894793,1.0247196721327998,12.522875816993466,7.0,17.883917745221282,-10.000000000000002,10,8,1.0,0.00045509860769699095,0.03474795276296755,0.020149288116857927,0.015002573028089453,33,7,3,0.21212121212121213,1.683706912420102,-1.2771403478262555,-348.63733758059783,0.0,3.0,3.0,3.0,0.0,3.0,1.35,-1.2636963243838206
499,size_5_seed_02_ordering_01_best_01_two_swap,5,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000|combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,66,47,0.48484848484848486,0.5606732372022882,37.00443365535102,0.007400886731070204,5037.004433655351,5121.879029679148,155.5515169304972,3.037000991806741,True,39.27319308456239,False,4,35,90,22,0,1,1,32,44,22,31,16,75.96062250513121,-38.95618884978247,2023-06-16 00:00,2026-03-31 08:00,34,1,10,23,24,0,0.48936170212765956,0.7873283756457176,11.96688421538381,-9.926412637436622,1.155328159187261,13.26595744680851,8.0,17.689629246406085,-10.000000000000002,10,8,1.0,0.0026446849503842795,0.1698650975961522,0.11530688855515378,0.08708212336838689,33,6,3,0.18181818181818182,1.2816758227535807,-1.1604102564271468,-318.0193759208441,0.0,2.0,3.0,3.0,0.0,1.0,1.05,-0.4893267627977118
265,size_5_seed_01_ordering_01_one_swap,5,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,77,53,0.44155844155844154,-0.3917291120980216,-30.16314163154766,-0.006032628326309532,4969.836858368452,5121.649870501946,155.6119651123836,3.0383171252808205,True,999.0,False,4,39,70,27,0,1,2,24,54,23,36,17,20.532391210737302,-50.69553284228397,2023-06-16 00:00,2026-03-31 08:00,34,1,10,24,29,0,0.4528301886792453,-0.5691158798405038,10.626649727459588,-9.834577072088853,0.8942396480806286,11.52201257861635,6.166666666666667,17.716381955425653,-10.027049940834504,9,8,1.0,-0.0021650501642803688,-0.12942751774057956,-0.07828101713446141,-0.07125820232080814,33,6,4,0.18181818181818182,1.4813561330719205,-1.1631429439937113,-385.18695120774277,0.0,3.0,4.0,3.0,1.0,2.0,1.4500000000000002,-1.8417291120980217
516,size_5_seed_02_ordering_01_best_01_two_swap,5,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,74,52,0.43243243243243246,-0.3511016175273506,-25.98151969702394,-0.0051963039394047885,4974.018480302976,5094.8199807494475,155.53172801027813,3.0527423657351562,True,999.0,False,4,13,63,24,0,1,2,21,52,22,35,17,37.543758115452675,-63.52527781248063,2023-06-16 00:00,2026-03-31 08:00,34,1,10,22,30,0,0.4230769230769231,-0.49964460955823004,11.424726572608849,-9.244183476480751,0.9063139909791902,12.746794871794872,7.0,17.883917745221282,-10.000000000000002,11,9,1.0,-0.0018643990626113771,-0.10025920374553722,-0.056620739815502114,-0.06107292523397714,33,7,3,0.21212121212121213,1.562153038828229,-1.2853386995575145,-381.00532927321905,0.0,3.0,4.0,3.0,1.0,3.0,1.5,-1.8511016175273505
514,size_5_seed_02_ordering_01_best_01_two_swap,5,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,74,52,0.43243243243243246,-0.3511016175273506,-25.98151969702394,-0.0051963039394047885,4974.018480302976,5094.8199807494475,155.53172801027813,3.0527423657351562,True,999.0,False,4,21,56,24,0,1,2,21,52,22,35,17,37.543758115452675,-63.52527781248063,2023-06-16 00:00,2026-03-31 08:00,34,1,10,22,30,0,0.4230769230769231,-0.49964460955823004,11.424726572608849,-9.244183476480751,0.9063139909791902,12.746794871794872,7.0,17.883917745221282,-10.000000000000002,11,9,1.0,-0.0018643990626113771,-0.10025920374553722,-0.056620739815502114,-0.06107292523397714,33,7,3,0.21212121212121213,1.562153038828229,-1.2853386995575145,-381.00532927321905,0.0,3.0,4.0,3.0,1.0,3.0,1.5,-1.8511016175273505
338,size_5_seed_01_ordering_01_best_01_two_swap,5,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,66,46,0.5303030303030303,0.9835891875806159,64.91688638032065,0.012983377276064129,5064.916886380321,5158.674853018805,157.49493102087763,3.0530113935890566,True,22.386814109002582,False,4,32,85,23,0,0,3,29,44,22,30,16,105.51184496056949,-40.59495858024947,2023-06-16 00:00,2026-03-31 08:00,34,1,10,24,22,0,0.5217391304347826,1.4112366604417397,11.871536932513335,-10.0,1.2950767562741818,13.539855072463766,7.166666666666666,17.716381955425653,-10.000000000000002,10,8,1.0,0.004631332191356696,0.3026480110654529,0.19730563179803545,0.15169718007217126,33,7,2,0.21212121212121213,1.505984913089331,-1.1546614569321156,-290.10692319587446,0.0,2.0,3.0,3.0,1.0,1.0,1.1,-0.11641081241938422
126,size_4_seed_02_ordering_01_best_01_two_swap,4,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000|combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,,baseline,4,10,60,40,0.5166666666666667,0.7992422405252758,47.95453443151655,0.00959090688630331,5047.954534431517,5197.090430257861,158.7401166094587,3.054403588693811,True,23.564983880523922,False,4,15,89,17,0,1,1,18,38,22,25,15,49.97138819788761,-2.016853766370115,2023-06-16 00:00,2026-03-31 08:00,34,1,10,20,20,0,0.5,1.1988633607879373,12.329408592461174,-9.931681870885303,1.2414220222462824,14.404166666666665,7.166666666666666,17.716381955425653,-14.603041155135758,7,9,1.0,0.003424890079406273,0.23776591690418178,0.1443712833933602,0.11212958536598949,33,5,3,0.15151515151515152,1.1955733498969279,-1.1216445063146008,-307.06927514467856,0.0,1.0,2.0,2.0,1.0,1.0,0.7000000000000002,0.09924224052527564
54,size_4_seed_01_ordering_01_best_01_two_swap,4,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000|combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,,baseline,4,10,60,40,0.5166666666666667,0.7992422405252758,47.95453443151655,0.00959090688630331,5047.954534431517,5197.090430257861,158.7401166094587,3.054403588693811,True,23.564983880523922,False,4,15,89,17,0,1,1,18,38,22,25,15,49.97138819788761,-2.016853766370115,2023-06-16 00:00,2026-03-31 08:00,34,1,10,20,20,0,0.5,1.1988633607879373,12.329408592461174,-9.931681870885303,1.2414220222462824,14.404166666666665,7.166666666666666,17.716381955425653,-14.603041155135758,7,9,1.0,0.003424890079406273,0.23776591690418178,0.1443712833933602,0.11212958536598949,33,5,3,0.15151515151515152,1.1955733498969279,-1.1216445063146008,-307.06927514467856,0.0,1.0,2.0,2.0,1.0,1.0,0.7000000000000002,0.09924224052527564
486,size_5_seed_02_ordering_01_one_swap,5,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,baseline,5,10,67,47,0.5223880597014925,0.9151580067100847,61.315586449575676,0.012263117289915136,5061.315586449576,5155.07355308806,157.49493102087763,3.055144206944107,True,23.70167769864879,False,4,44,70,23,0,1,3,28,45,22,31,16,99.8075859139704,-38.491999464396535,2023-06-16 00:00,2026-03-31 08:00,34,1,10,24,23,0,0.5106382978723404,1.3045869457356132,12.045816409292312,-9.903652494497463,1.269183017528749,13.315602836879433,8.0,17.716381955425653,-10.000000000000002,10,8,1.0,0.004375407911802576,0.2819729102890964,0.18750648377818857,0.14321444800731864,33,7,2,0.21212121212121213,1.4963261173401188,-1.084327803921925,-293.70822312661943,0.0,2.0,3.0,3.0,2.0,1.0,1.1500000000000001,-0.2348419932899154
