analysis_rank,rank,param_id,source_symbol,side,sma,ema,fib_floor,fib_band,rw,eb,rw_lookback,confirm_enabled,confirm_mode,confirm_ema_period,confirm_min_distance,data_mode_used,total_trades,closed_positions,win_rate,expectancy,total_profit,total_return,ending_equity,peak_equity,max_dd_dollars,max_dd_pct,breached,consistency_score,overall_survival,max_concurrent_observed,combined_rank,daily_param_id,source_symbol_candidate,side_candidate,sma_candidate,ema_candidate,fib_floor_candidate,fib_band_candidate,rw_candidate,eb_candidate,rw_lookback_candidate,confirm_enabled_candidate,confirm_mode_candidate,confirm_ema_period_candidate,confirm_min_distance_candidate,total_trades_candidate,win_rate_candidate,expectancy_candidate,total_profit_candidate,total_return_candidate,score_expectancy,score_win_rate,score_drawdown,score_consistency,composite_score,drawdown_headroom_pct_pts,consistency_headroom_pct_pts,win_rate_sig,expectancy_sig,max_dd_pct_sig,consistency_sig,metric_duplicate_count,cluster_label,cluster_size,best_expectancy_flag,best_win_rate_flag,best_drawdown_flag,best_consistency_flag,ai_note
169,14,short_cand_071_DOGE_USDT__4h_ema30_dist0.004,DOGE/USDT,short,70,20,0.236,0.386,0.017,0.033,8,True,close_below_ema,30,0.004,"1D, 4H->1D",74,49,0.581081081081081,1.9088118309571849,141.2520754908317,0.0282504150981663,5141.252075490844,5146.922094997121,111.61752750761298,2.191550810084138,False,8.259465658204734,True,4,14,short_cand_071_DOGE_USDT,DOGE/USDT,short,70,20,0.236,0.386,0.017,0.033,8,True,close_below_ema,30,0.004,95,0.3052631578947368,196.22751944926415,18641.614347680097,1.8641614347680096,0.4637993976932794,0.48080295060160777,0.42999094495218915,0.7608247508890928,52.069366601130604,0.8084491899158621,11.740534341795266,0.581081,1.908812,2.191551,8.259466,2,DOGE/USDT | fib=0.386 | rw_lb=8 | 4h_ema=30 | 4h_dist=0.004,1,False,False,False,False,Shares identical outcome metrics with another survivor; treat as a threshold duplicate. Uses a 4H confirmation filter with EMA 30 and minimum distance 0.004.
170,233,short_cand_077_ETH_USDT__4h_ema30_dist0.004,ETH/USDT,short,90,20,0.236,0.536,0.011,0.023,8,True,close_below_ema,30,0.004,"1D, 4H->1D",62,41,0.5645161290322581,1.8494055317706168,114.66314296977824,0.0229326285939556,5114.663142969788,5142.51840101998,86.85582021254868,1.6889744175795554,False,10.17473127327554,True,4,233,short_cand_077_ETH_USDT,ETH/USDT,short,90,20,0.236,0.536,0.011,0.023,8,True,close_below_ema,30,0.004,108,0.2685185185185185,-46.49243555588603,-5021.183040035691,-0.5021183040035692,0.43264652934256426,0.3176733780760632,0.7606768973781054,0.6365051387715905,51.02810370188524,1.3110255824204446,9.82526872672446,0.564516,1.849406,1.688974,10.174731,1,ETH/USDT | fib=0.536 | rw_lb=8 | 4h_ema=30 | 4h_dist=0.004,4,False,False,False,False,Uses a 4H confirmation filter with EMA 30 and minimum distance 0.004.
171,50,short_cand_097_LINK_USDT__4h_ema25_dist0.004,LINK/USDT,short,90,20,0.236,0.636,0.041,0.038,8,True,close_below_ema,25,0.004,"1D, 4H->1D",53,36,0.5849056603773585,1.917954540964332,101.6515906711096,0.0203303181342219,5101.651590671117,5117.381425760719,104.22863890517874,2.047239708639619,False,11.477111759533395,True,4,50,short_cand_097_LINK_USDT,LINK/USDT,short,90,20,0.236,0.636,0.041,0.038,8,True,close_below_ema,25,0.004,101,0.3366336633663366,140.7137713230523,14212.090903628285,1.4212090903628285,0.4685938663796206,0.5184669283694228,0.5249449753016722,0.5519678110991597,50.900714260538926,0.9527602913603812,8.522888240466605,0.584906,1.917955,2.04724,11.477112,4,LINK/USDT | fib=0.636 | rw_lb=8 | 4h_ema=25 | 4h_dist=0.004,1,False,False,False,False,Shares identical outcome metrics with another survivor; treat as a threshold duplicate. Uses a 4H confirmation filter with EMA 25 and minimum distance 0.004.
172,51,short_cand_097_LINK_USDT__4h_ema30_dist0.004,LINK/USDT,short,90,20,0.236,0.636,0.041,0.038,8,True,close_below_ema,30,0.004,"1D, 4H->1D",53,36,0.5849056603773585,1.917954540964332,101.6515906711096,0.0203303181342219,5101.651590671117,5117.381425760719,104.22863890517874,2.047239708639619,False,11.477111759533395,True,4,51,short_cand_097_LINK_USDT,LINK/USDT,short,90,20,0.236,0.636,0.041,0.038,8,True,close_below_ema,30,0.004,103,0.3495145631067961,139.47964778538835,14366.403721895,1.4366403721895,0.4685938663796206,0.5184669283694228,0.5249449753016722,0.5519678110991597,50.900714260538926,0.9527602913603812,8.522888240466605,0.584906,1.917955,2.04724,11.477112,4,LINK/USDT | fib=0.636 | rw_lb=8 | 4h_ema=30 | 4h_dist=0.004,1,False,False,False,False,Shares identical outcome metrics with another survivor; treat as a threshold duplicate. Uses a 4H confirmation filter with EMA 30 and minimum distance 0.004.
173,61,short_cand_097_LINK_USDT__4h_ema25_dist0.000,LINK/USDT,short,90,20,0.236,0.636,0.041,0.038,8,True,close_below_ema,25,0.0,"1D, 4H->1D",53,36,0.5849056603773585,1.917954540964332,101.6515906711096,0.0203303181342219,5101.651590671117,5117.381425760719,104.22863890517874,2.047239708639619,False,11.477111759533395,True,4,61,short_cand_097_LINK_USDT,LINK/USDT,short,90,20,0.236,0.636,0.041,0.038,8,True,close_below_ema,25,0.0,105,0.3428571428571428,133.446209941874,14011.85204389677,1.401185204389677,0.4685938663796206,0.5184669283694228,0.5249449753016722,0.5519678110991597,50.900714260538926,0.9527602913603812,8.522888240466605,0.584906,1.917955,2.04724,11.477112,4,LINK/USDT | fib=0.636 | rw_lb=8 | 4h_ema=25 | 4h_dist=0.000,1,False,False,False,False,Shares identical outcome metrics with another survivor; treat as a threshold duplicate. Uses a 4H confirmation filter with EMA 25 and minimum distance 0.000.
174,64,short_cand_097_LINK_USDT__4h_ema30_dist0.000,LINK/USDT,short,90,20,0.236,0.636,0.041,0.038,8,True,close_below_ema,30,0.0,"1D, 4H->1D",53,36,0.5849056603773585,1.917954540964332,101.6515906711096,0.0203303181342219,5101.651590671117,5117.381425760719,104.22863890517874,2.047239708639619,False,11.477111759533395,True,4,64,short_cand_097_LINK_USDT,LINK/USDT,short,90,20,0.236,0.636,0.041,0.038,8,True,close_below_ema,30,0.0,106,0.3396226415094339,132.0929438103469,14001.85204389677,1.400185204389677,0.4685938663796206,0.5184669283694228,0.5249449753016722,0.5519678110991597,50.900714260538926,0.9527602913603812,8.522888240466605,0.584906,1.917955,2.04724,11.477112,4,LINK/USDT | fib=0.636 | rw_lb=8 | 4h_ema=30 | 4h_dist=0.000,1,False,False,False,False,Shares identical outcome metrics with another survivor; treat as a threshold duplicate. Uses a 4H confirmation filter with EMA 30 and minimum distance 0.000.
175,108,short_cand_082_ETH_USDT__4h_ema30_dist0.008,ETH/USDT,short,75,20,0.236,0.486,0.011,0.023,8,True,close_below_ema,30,0.008,"1D, 4H->1D",62,42,0.5645161290322581,1.810570749066093,112.25538644209776,0.0224510772884195,5112.255386442108,5134.185067686647,83.69489478828928,1.636250729325692,False,10.39296824538966,True,4,108,short_cand_082_ETH_USDT,ETH/USDT,short,75,20,0.236,0.486,0.011,0.023,8,True,close_below_ema,30,0.008,93,0.2688172043010752,90.46587553320448,8413.326424588016,0.8413326424588017,0.4122814352433141,0.3176733780760632,0.7953681071636445,0.622339408697685,50.72583500264417,1.363749270674308,9.60703175461034,0.564516,1.810571,1.636251,10.392968,1,ETH/USDT | fib=0.486 | rw_lb=8 | 4h_ema=30 | 4h_dist=0.008,3,False,False,False,False,Uses a 4H confirmation filter with EMA 30 and minimum distance 0.008.
176,42,short_cand_097_LINK_USDT__4h_ema20_dist0.004,LINK/USDT,short,90,20,0.236,0.636,0.041,0.038,8,True,close_below_ema,20,0.004,"1D, 4H->1D",54,37,0.5925925925925926,1.9133010618106716,103.31825733777626,0.0206636514675552,5103.318257337784,5119.048092427386,113.67737402425428,2.2323409489969115,False,11.291970042163095,True,4,42,short_cand_097_LINK_USDT,LINK/USDT,short,90,20,0.236,0.636,0.041,0.038,8,True,close_below_ema,20,0.004,98,0.336734693877551,146.01862853783135,14309.825596707473,1.4309825596707473,0.46615356584867024,0.5941668738089315,0.4031517894782619,0.5639853330079383,50.51228909965075,0.7676590510030885,8.708029957836905,0.592593,1.913301,2.232341,11.29197,1,LINK/USDT | fib=0.636 | rw_lb=8 | 4h_ema=20 | 4h_dist=0.004,1,False,False,False,False,Uses a 4H confirmation filter with EMA 20 and minimum distance 0.004.
177,41,short_cand_079_ETH_USDT__4h_ema30_dist0.000,ETH/USDT,short,75,20,0.236,0.436,0.011,0.023,8,True,close_below_ema,30,0.0,"1D, 4H->1D",64,44,0.578125,1.6154629404276053,103.38962818736674,0.0206779256374733,5103.389628187377,5114.422050511,78.63612969217957,1.5475348693180695,False,11.284175087199152,True,4,41,short_cand_079_ETH_USDT,ETH/USDT,short,75,20,0.236,0.436,0.011,0.023,8,True,close_below_ema,30,0.0,80,0.275,146.91780672728663,11753.42453818293,1.175342453818293,0.30996622692470505,0.45169183445190153,0.8537414989493268,0.5644913023993197,50.50576983063515,1.4524651306819305,8.715824912800848,0.578125,1.615463,1.547535,11.284175,1,ETH/USDT | fib=0.436 | rw_lb=8 | 4h_ema=30 | 4h_dist=0.000,1,False,False,False,False,Uses a 4H confirmation filter with EMA 30 and minimum distance 0.000.
178,110,short_cand_075_DOGE_USDT__4h_ema30_dist0.000,DOGE/USDT,short,80,20,0.236,0.636,0.041,0.028,10,True,close_below_ema,30,0.0,"1D, 4H->1D",66,43,0.5606060606060606,1.8999084689373755,125.3939589498668,0.0250787917899733,5125.393958949876,5133.054957850527,93.50864765706774,1.8349498598302183,False,9.304010148791194,True,4,110,short_cand_075_DOGE_USDT,DOGE/USDT,short,80,20,0.236,0.636,0.041,0.028,10,True,close_below_ema,30,0.0,90,0.2888888888888888,88.69099415619223,7982.189474057301,0.7982189474057301,0.4591304439176738,0.2791675140668425,0.6646277616220628,0.6930235201421073,50.201779024073055,1.1650501401697817,10.695989851208806,0.560606,1.899908,1.83495,9.30401,1,DOGE/USDT | fib=0.636 | rw_lb=10 | 4h_ema=30 | 4h_dist=0.000,3,False,False,False,False,Uses a 4H confirmation filter with EMA 30 and minimum distance 0.000.
179,207,short_cand_087_ETH_USDT__4h_ema30_dist0.008,ETH/USDT,short,65,20,0.236,0.486,0.011,0.023,8,True,close_below_ema,30,0.008,"1D, 4H->1D",63,43,0.5714285714285714,1.8082865572819748,113.92205310876442,0.0227844106217528,5113.922053108775,5135.851734353314,93.1031792991771,1.8288266509036224,False,10.240920303225392,True,4,207,short_cand_087_ETH_USDT,ETH/USDT,short,65,20,0.236,0.486,0.011,0.023,8,True,close_below_ema,30,0.008,95,0.2736842105263158,13.5567583310759,1287.8920414522106,0.128789204145221,0.41108359718720267,0.3857462448066472,0.6686567196192806,0.6322088184779193,50.04889278366228,1.1711733490963776,9.759079696774608,0.571429,1.808287,1.828827,10.24092,1,ETH/USDT | fib=0.486 | rw_lb=8 | 4h_ema=30 | 4h_dist=0.008,3,False,False,False,False,Uses a 4H confirmation filter with EMA 30 and minimum distance 0.008.
180,125,short_cand_075_DOGE_USDT__4h_ema25_dist0.004,DOGE/USDT,short,80,20,0.236,0.636,0.041,0.028,10,True,close_below_ema,25,0.004,"1D, 4H->1D",60,39,0.5666666666666667,1.859792621986449,111.58755731918691,0.0223175114638373,5111.587557319195,5118.054957850526,90.33910731884224,1.796721838674415,False,10.455168073349917,True,4,125,short_cand_075_DOGE_USDT,DOGE/USDT,short,80,20,0.236,0.636,0.041,0.028,10,True,close_below_ema,25,0.004,84,0.2857142857142857,76.03894041987166,6387.270995269219,0.638727099526922,0.43809355530566246,0.3388516032811334,0.6897810910935611,0.6183020269241348,49.96622687808044,1.203278161325585,9.544831926650083,0.566667,1.859793,1.796722,10.455168,3,DOGE/USDT | fib=0.636 | rw_lb=10 | 4h_ema=25 | 4h_dist=0.004,3,False,False,False,False,Shares identical outcome metrics with another survivor; treat as a threshold duplicate. Uses a 4H confirmation filter with EMA 25 and minimum distance 0.004.
181,115,short_cand_075_DOGE_USDT__4h_ema25_dist0.008,DOGE/USDT,short,80,20,0.236,0.636,0.041,0.028,10,True,close_below_ema,25,0.008,"1D, 4H->1D",60,39,0.5666666666666667,1.859792621986449,111.58755731918691,0.0223175114638373,5111.587557319195,5118.054957850526,90.33910731884224,1.796721838674415,False,10.45516807334992,True,4,115,short_cand_075_DOGE_USDT,DOGE/USDT,short,80,20,0.236,0.636,0.041,0.028,10,True,close_below_ema,25,0.008,76,0.2763157894736842,83.11594389108622,6316.811735722553,0.6316811735722553,0.43809355530566246,0.3388516032811334,0.6897810910935611,0.6183020269241345,49.966226878080434,1.203278161325585,9.54483192665008,0.566667,1.859793,1.796722,10.455168,3,DOGE/USDT | fib=0.636 | rw_lb=10 | 4h_ema=25 | 4h_dist=0.008,3,False,False,False,False,Shares identical outcome metrics with another survivor; treat as a threshold duplicate. Uses a 4H confirmation filter with EMA 25 and minimum distance 0.008.
182,118,short_cand_075_DOGE_USDT__4h_ema30_dist0.008,DOGE/USDT,short,80,20,0.236,0.636,0.041,0.028,10,True,close_below_ema,30,0.008,"1D, 4H->1D",60,39,0.5666666666666667,1.859792621986449,111.58755731918691,0.0223175114638373,5111.587557319195,5118.054957850526,90.33910731884224,1.796721838674415,False,10.45516807334992,True,4,118,short_cand_075_DOGE_USDT,DOGE/USDT,short,80,20,0.236,0.636,0.041,0.028,10,True,close_below_ema,30,0.008,80,0.2875,80.77158656606495,6461.726925285197,0.6461726925285196,0.43809355530566246,0.3388516032811334,0.6897810910935611,0.6183020269241345,49.966226878080434,1.203278161325585,9.54483192665008,0.566667,1.859793,1.796722,10.455168,3,DOGE/USDT | fib=0.636 | rw_lb=10 | 4h_ema=30 | 4h_dist=0.008,3,False,False,False,False,Shares identical outcome metrics with another survivor; treat as a threshold duplicate. Uses a 4H confirmation filter with EMA 30 and minimum distance 0.008.
183,100,short_cand_082_ETH_USDT__4h_ema15_dist0.004,ETH/USDT,short,75,20,0.236,0.486,0.011,0.023,8,True,close_below_ema,15,0.004,"1D, 4H->1D",47,32,0.574468085106383,1.905726936916739,89.56916603508672,0.0179138332070173,5089.569166035094,5131.70761291458,92.67653136751504,1.805958919683636,False,13.025315723154677,True,4,100,short_cand_082_ETH_USDT,ETH/USDT,short,75,20,0.236,0.486,0.011,0.023,8,True,close_below_ema,15,0.004,76,0.2894736842105263,103.76919427941182,7886.458765235298,0.7886458765235298,0.4621816686101041,0.41567899471655056,0.6837032629728507,0.45147411731504095,49.27188087502524,1.194041080316364,6.974684276845323,0.574468,1.905727,1.805959,13.025316,1,ETH/USDT | fib=0.486 | rw_lb=8 | 4h_ema=15 | 4h_dist=0.004,3,False,False,False,False,Uses a 4H confirmation filter with EMA 15 and minimum distance 0.004.
184,154,short_cand_076_ETH_USDT__4h_ema20_dist0.008,ETH/USDT,short,75,20,0.236,0.536,0.011,0.023,8,True,close_below_ema,20,0.008,"1D, 4H->1D",62,41,0.5645161290322581,1.867176559223952,115.76494667188504,0.023152989334377,5115.764946671895,5190.851734353315,96.8011958496836,1.8648422417663848,False,10.077892317208716,True,4,154,short_cand_076_ETH_USDT,ETH/USDT,short,75,20,0.236,0.536,0.011,0.023,8,True,close_below_ema,20,0.008,87,0.2873563218390804,54.20769044380763,4716.069068611264,0.4716069068611264,0.4419657174807115,0.3176733780760632,0.6449591282794205,0.6427909413053797,49.16563595542249,1.1351577582336152,9.922107682791284,0.564516,1.867177,1.864842,10.077892,1,ETH/USDT | fib=0.536 | rw_lb=8 | 4h_ema=20 | 4h_dist=0.008,3,False,False,False,False,Uses a 4H confirmation filter with EMA 20 and minimum distance 0.008.
185,224,short_cand_078_ETH_USDT__4h_ema20_dist0.008,ETH/USDT,short,80,20,0.236,0.536,0.011,0.023,8,True,close_below_ema,20,0.008,"1D, 4H->1D",60,40,0.5666666666666667,1.8183046667536396,109.09828000521836,0.0218196560010436,5109.098280005228,5184.185067686648,96.8011958496836,1.867240358625535,False,10.693721904789546,True,4,224,short_cand_078_ETH_USDT,ETH/USDT,short,80,20,0.236,0.536,0.011,0.023,8,True,close_below_ema,20,0.008,86,0.2906976744186046,-13.05723364581641,-1122.922093540211,-0.1122922093540211,0.4163371283744204,0.3388516032811334,0.6433812118284612,0.602817532470543,47.96706446111313,1.132759641374465,9.306278095210454,0.566667,1.818305,1.86724,10.693722,1,ETH/USDT | fib=0.536 | rw_lb=8 | 4h_ema=20 | 4h_dist=0.008,3,False,False,False,False,Uses a 4H confirmation filter with EMA 20 and minimum distance 0.008.
186,152,short_cand_075_DOGE_USDT__4h_ema15_dist0.008,DOGE/USDT,short,80,20,0.236,0.636,0.041,0.028,10,True,close_below_ema,15,0.008,"1D, 4H->1D",45,30,0.5777777777777777,1.8521423209462624,83.3464044425818,0.0166692808885163,5083.346404442588,5102.2772258084215,90.33910731884224,1.796721838674415,False,13.9978043980337,True,4,152,short_cand_075_DOGE_USDT,DOGE/USDT,short,80,20,0.236,0.636,0.041,0.028,10,True,close_below_ema,15,0.008,63,0.2539682539682539,55.10367591511517,3471.531582652256,0.3471531582652256,0.43408171103305787,0.44827243350733226,0.6897810910935611,0.3883500190707594,47.96229292712674,1.203278161325585,6.002195601966299,0.577778,1.852142,1.796722,13.997804,1,DOGE/USDT | fib=0.636 | rw_lb=10 | 4h_ema=15 | 4h_dist=0.008,3,False,False,False,False,Uses a 4H confirmation filter with EMA 15 and minimum distance 0.008.
187,193,short_cand_084_ETH_USDT__4h_ema15_dist0.004,ETH/USDT,short,80,20,0.236,0.486,0.011,0.023,8,True,close_below_ema,15,0.004,"1D, 4H->1D",45,31,0.5777777777777777,1.842277763742668,82.90249936842005,0.016580499873684,5082.902499368427,5125.040946247913,92.67653136751504,1.8083081157695795,False,14.072756256502972,True,4,193,short_cand_084_ETH_USDT,ETH/USDT,short,80,20,0.236,0.486,0.011,0.023,8,True,close_below_ema,15,0.004,76,0.2894736842105263,25.26553390171872,1920.1805765306228,0.1920180576530623,0.42890870318524427,0.44827243350733226,0.6821575354840523,0.38348490485419073,47.531464255931716,1.1916918842304205,5.927243743497028,0.577778,1.842278,1.808308,14.072756,1,ETH/USDT | fib=0.486 | rw_lb=8 | 4h_ema=15 | 4h_dist=0.004,3,False,False,False,False,Uses a 4H confirmation filter with EMA 15 and minimum distance 0.004.
188,106,short_cand_062_DOGE_USDT__4h_ema15_dist0.008,DOGE/USDT,short,75,20,0.236,0.686,0.05,0.028,10,True,close_below_ema,15,0.008,"1D, 4H->1D",38,25,0.5789473684210527,2.017887836208292,76.6797377759151,0.015335947555183,5076.67973777592,5105.6565495341865,100.22722586609144,1.966747053795053,False,15.21479729203135,True,4,106,short_cand_062_DOGE_USDT,DOGE/USDT,short,75,20,0.236,0.686,0.05,0.028,10,True,close_below_ema,15,0.008,57,0.2982456140350877,99.2802028632999,5658.971563208094,0.5658971563208094,0.5209992313529724,0.45979041563640666,0.5779076504840784,0.3093551875753111,47.47499024945199,1.033252946204947,4.785202707968651,0.578947,2.017888,1.966747,15.214797,1,DOGE/USDT | fib=0.686 | rw_lb=10 | 4h_ema=15 | 4h_dist=0.008,4,False,False,False,False,Uses a 4H confirmation filter with EMA 15 and minimum distance 0.008.
189,48,short_cand_074_DOGE_USDT__4h_ema20_dist0.004,DOGE/USDT,short,80,20,0.236,0.636,0.055,0.048,10,True,close_below_ema,20,0.004,"1D, 4H->1D",74,48,0.581081081081081,2.0585734807211438,152.3344375733646,0.0304668875146729,5152.334437573376,5175.323759794858,146.4882233968856,2.8319539866832257,False,7.658587810158145,True,4,48,short_cand_074_DOGE_USDT,DOGE/USDT,short,80,20,0.236,0.636,0.055,0.048,10,True,close_below_ema,20,0.004,119,0.3277310924369748,143.26911416544667,17049.024585688152,1.7049024585688153,0.5423349237732713,0.48080295060160777,0.008617522824486024,0.7998276444884695,47.17069944336381,0.16804601331677427,12.341412189841854,0.581081,2.058573,2.831954,7.658588,1,DOGE/USDT | fib=0.636 | rw_lb=10 | 4h_ema=20 | 4h_dist=0.004,3,False,False,False,False,Limited drawdown headroom below the 3% trailing cap. Uses a 4H confirmation filter with EMA 20 and minimum distance 0.004.
190,182,short_cand_087_ETH_USDT__4h_ema25_dist0.004,ETH/USDT,short,65,20,0.236,0.486,0.011,0.023,8,True,close_below_ema,25,0.004,"1D, 4H->1D",67,46,0.5671641791044776,1.6754535289865335,112.25538644209774,0.0224510772884195,5112.255386442109,5134.185067686648,93.1031792991771,1.8360397200974077,False,10.39296824538966,True,4,182,short_cand_087_ETH_USDT,ETH/USDT,short,65,20,0.236,0.486,0.011,0.023,8,True,close_below_ema,25,0.004,100,0.28,35.645291505120944,3564.5291505120945,0.3564529150512094,0.3414254986391223,0.3437510434405153,0.6639106537637516,0.622339408697685,46.2686697876109,1.1639602799025923,9.60703175461034,0.567164,1.675454,1.83604,10.392968,1,ETH/USDT | fib=0.486 | rw_lb=8 | 4h_ema=25 | 4h_dist=0.004,3,False,False,False,False,Uses a 4H confirmation filter with EMA 25 and minimum distance 0.004.
191,162,short_cand_086_ETH_USDT__4h_ema30_dist0.004,ETH/USDT,short,65,20,0.236,0.536,0.008,0.023,8,True,close_below_ema,30,0.004,"1D, 4H->1D",78,52,0.5641025641025641,1.7264505508945929,134.66314296977825,0.0269326285939556,5134.663142969791,5173.454253678868,103.1031792991771,2.023269592355065,False,8.663593028780681,True,4,162,short_cand_086_ETH_USDT,ETH/USDT,short,65,20,0.236,0.536,0.008,0.023,8,True,close_below_ema,30,0.004,121,0.2975206611570248,47.31449259931597,5725.053604517232,0.5725053604517232,0.3681685129580402,0.31360064245970287,0.5407168675981162,0.7345929021258024,46.23210940950236,0.976730407644935,11.336406971219319,0.564103,1.726451,2.02327,8.663593,2,ETH/USDT | fib=0.536 | rw_lb=8 | 4h_ema=30 | 4h_dist=0.004,4,False,False,False,False,Shares identical outcome metrics with another survivor; treat as a threshold duplicate. Uses a 4H confirmation filter with EMA 30 and minimum distance 0.004.
192,183,short_cand_086_ETH_USDT__4h_ema25_dist0.004,ETH/USDT,short,65,20,0.236,0.536,0.008,0.023,8,True,close_below_ema,25,0.004,"1D, 4H->1D",78,52,0.5641025641025641,1.7264505508945929,134.66314296977825,0.0269326285939556,5134.663142969791,5173.454253678868,103.1031792991771,2.023269592355065,False,8.663593028780681,True,4,183,short_cand_086_ETH_USDT,ETH/USDT,short,65,20,0.236,0.536,0.008,0.023,8,True,close_below_ema,25,0.004,120,0.2916666666666667,35.61845931583625,4274.2151179003495,0.4274215117900349,0.3681685129580402,0.31360064245970287,0.5407168675981162,0.7345929021258024,46.23210940950236,0.976730407644935,11.336406971219319,0.564103,1.726451,2.02327,8.663593,2,ETH/USDT | fib=0.536 | rw_lb=8 | 4h_ema=25 | 4h_dist=0.004,4,False,False,False,False,Shares identical outcome metrics with another survivor; treat as a threshold duplicate. Uses a 4H confirmation filter with EMA 25 and minimum distance 0.004.
193,114,short_cand_082_ETH_USDT__4h_ema20_dist0.008,ETH/USDT,short,75,20,0.236,0.486,0.011,0.023,8,True,close_below_ema,20,0.008,"1D, 4H->1D",55,37,0.5636363636363636,1.7108778182766975,94.09828000521836,0.0188196560010436,5094.098280005227,5149.185067686647,83.69489478828928,1.6314664086551454,False,12.39838461023908,True,4,114,short_cand_082_ETH_USDT,ETH/USDT,short,75,20,0.236,0.486,0.011,0.023,8,True,close_below_ema,20,0.008,77,0.2857142857142857,83.74550271924787,6448.403709382086,0.6448403709382086,0.36000211821962036,0.30900955867398794,0.7985161015009159,0.49216812454242986,46.13899762540332,1.3685335913448546,7.601615389760919,0.563636,1.710878,1.631466,12.398385,1,ETH/USDT | fib=0.486 | rw_lb=8 | 4h_ema=20 | 4h_dist=0.008,3,False,False,False,False,Uses a 4H confirmation filter with EMA 20 and minimum distance 0.008.
194,201,short_cand_084_ETH_USDT__4h_ema25_dist0.004,ETH/USDT,short,80,20,0.236,0.486,0.011,0.023,8,True,close_below_ema,25,0.004,"1D, 4H->1D",64,44,0.5625,1.623782079824444,103.92205310876442,0.0207844106217528,5103.922053108775,5125.851734353314,83.69489478828928,1.6448258361053,False,11.226362757148744,True,4,201,short_cand_084_ETH_USDT,ETH/USDT,short,80,20,0.236,0.486,0.011,0.023,8,True,close_below_ema,25,0.004,98,0.2755102040816326,20.16467573100266,1976.1382216382608,0.197613822163826,0.31432881234021876,0.2978187919463088,0.7897258458181858,0.5682438923225768,45.60637299338063,1.3551741638947,8.773637242851256,0.5625,1.623782,1.644826,11.226363,1,ETH/USDT | fib=0.486 | rw_lb=8 | 4h_ema=25 | 4h_dist=0.004,3,False,False,False,False,Uses a 4H confirmation filter with EMA 25 and minimum distance 0.004.
195,76,short_cand_074_DOGE_USDT__4h_ema15_dist0.000,DOGE/USDT,short,80,20,0.236,0.636,0.055,0.048,10,True,close_below_ema,15,0.0,"1D, 4H->1D",71,46,0.5774647887323944,2.0281845667610034,144.00110424003125,0.0288002208480062,5144.001104240042,5182.69080238313,145.424925800683,2.8059734092918105,False,8.10178972462589,True,4,76,short_cand_074_DOGE_USDT,DOGE/USDT,short,80,20,0.236,0.636,0.055,0.048,10,True,close_below_ema,15,0.0,122,0.319672131147541,125.37092902536206,15295.25334109417,1.529525334109417,0.5263988723968288,0.44519015659955263,0.02571226127099402,0.7710594727723352,45.489149129744405,0.1940265907081895,11.89821027537411,0.577465,2.028185,2.805973,8.10179,1,DOGE/USDT | fib=0.636 | rw_lb=10 | 4h_ema=15 | 4h_dist=0.000,3,False,False,False,False,Limited drawdown headroom below the 3% trailing cap. Uses a 4H confirmation filter with EMA 15 and minimum distance 0.000.
196,177,short_cand_084_ETH_USDT__4h_ema25_dist0.008,ETH/USDT,short,80,20,0.236,0.486,0.011,0.023,8,True,close_below_ema,25,0.008,"1D, 4H->1D",62,42,0.5645161290322581,1.6138112073231192,100.0562948540334,0.0200112589708066,5100.056294854043,5117.51840101998,83.69489478828928,1.6415996590027424,False,11.66010262891158,True,4,177,short_cand_084_ETH_USDT,ETH/USDT,short,80,20,0.236,0.486,0.011,0.023,8,True,close_below_ema,25,0.008,90,0.2888888888888888,42.38243870216068,3814.419483194461,0.3814419483194461,0.30910005238329874,0.3176733780760632,0.791848610563536,0.5400899004202799,45.399106504993355,1.3584003409972576,8.33989737108842,0.564516,1.613811,1.6416,11.660103,1,ETH/USDT | fib=0.486 | rw_lb=8 | 4h_ema=25 | 4h_dist=0.008,3,False,False,False,False,Uses a 4H confirmation filter with EMA 25 and minimum distance 0.008.
197,44,short_cand_075_DOGE_USDT__4h_ema15_dist0.000,DOGE/USDT,short,80,20,0.236,0.636,0.041,0.028,10,True,close_below_ema,15,0.0,"1D, 4H->1D",55,36,0.5636363636363636,1.7561374058033987,96.58755731918691,0.0193175114638373,5096.587557319194,5103.054957850525,94.757110596669,1.8631315189175357,False,12.078850517062522,True,4,44,short_cand_075_DOGE_USDT,DOGE/USDT,short,80,20,0.236,0.636,0.041,0.028,10,True,close_below_ema,15,0.0,82,0.3048780487804878,145.17891190532166,11904.670776236377,1.1904670776236377,0.3837364021446118,0.30900955867398794,0.6460847522105193,0.5129090359906621,44.33588880593474,1.1368684810824643,7.921149482937478,0.563636,1.756137,1.863132,12.078851,1,DOGE/USDT | fib=0.636 | rw_lb=10 | 4h_ema=15 | 4h_dist=0.000,3,False,False,False,False,Uses a 4H confirmation filter with EMA 15 and minimum distance 0.000.
