symbol,sma,ema,fib_floor,fib_band,rw,eb,rw_lookback,total_return,total_trades,win_rate,expectancy
SOL/USDT,65,20,0.236,0.386,0.008,0.053,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,65,20,0.236,0.386,0.011,0.053,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,65,20,0.236,0.386,0.008,0.058,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,65,20,0.236,0.386,0.011,0.058,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,65,20,0.236,0.386,0.008,0.063,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,65,20,0.236,0.386,0.011,0.063,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,70,20,0.236,0.386,0.008,0.043,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,70,20,0.236,0.386,0.011,0.043,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,70,20,0.236,0.386,0.008,0.048,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,70,20,0.236,0.386,0.011,0.048,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,70,20,0.236,0.386,0.008,0.053,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,70,20,0.236,0.386,0.011,0.053,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,70,20,0.236,0.386,0.008,0.058,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,70,20,0.236,0.386,0.011,0.058,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,70,20,0.236,0.386,0.008,0.063,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,70,20,0.236,0.386,0.011,0.063,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,80,20,0.236,0.386,0.008,0.043,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,80,20,0.236,0.386,0.011,0.043,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,80,20,0.236,0.386,0.008,0.048,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,80,20,0.236,0.386,0.011,0.048,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,80,20,0.236,0.386,0.008,0.053,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,80,20,0.236,0.386,0.011,0.053,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,80,20,0.236,0.386,0.008,0.058,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,80,20,0.236,0.386,0.011,0.058,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,80,20,0.236,0.386,0.008,0.063,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,80,20,0.236,0.386,0.011,0.063,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,85,20,0.236,0.386,0.008,0.043,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,85,20,0.236,0.386,0.011,0.043,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,85,20,0.236,0.386,0.008,0.048,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,85,20,0.236,0.386,0.011,0.048,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,85,20,0.236,0.386,0.008,0.053,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,85,20,0.236,0.386,0.011,0.053,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,85,20,0.236,0.386,0.008,0.058,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,85,20,0.236,0.386,0.011,0.058,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,85,20,0.236,0.386,0.008,0.063,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,85,20,0.236,0.386,0.011,0.063,8,1.6209778015195242,12,0.5,1350.8148345996035
SOL/USDT,75,20,0.236,0.386,0.014,0.043,8,1.6048085761385409,12,0.5,1337.3404801154506
SOL/USDT,75,20,0.236,0.386,0.017,0.043,8,1.6048085761385409,12,0.5,1337.3404801154506
SOL/USDT,75,20,0.236,0.386,0.014,0.048,8,1.6048085761385409,12,0.5,1337.3404801154506
SOL/USDT,75,20,0.236,0.386,0.017,0.048,8,1.6048085761385409,12,0.5,1337.3404801154506
SOL/USDT,75,20,0.236,0.386,0.014,0.053,8,1.6048085761385409,12,0.5,1337.3404801154506
SOL/USDT,75,20,0.236,0.386,0.017,0.053,8,1.6048085761385409,12,0.5,1337.3404801154506
SOL/USDT,75,20,0.236,0.386,0.014,0.058,8,1.6048085761385409,12,0.5,1337.3404801154506
SOL/USDT,75,20,0.236,0.386,0.017,0.058,8,1.6048085761385409,12,0.5,1337.3404801154506
SOL/USDT,75,20,0.236,0.386,0.014,0.063,8,1.6048085761385409,12,0.5,1337.3404801154506
SOL/USDT,75,20,0.236,0.386,0.017,0.063,8,1.6048085761385409,12,0.5,1337.3404801154506
SOL/USDT,75,20,0.236,0.386,0.017,0.068,8,1.6048085761385409,12,0.5,1337.3404801154506
SOL/USDT,75,20,0.236,0.386,0.017,0.07,8,1.6048085761385409,12,0.5,1337.3404801154506
SOL/USDT,90,20,0.236,0.386,0.002,0.043,8,1.6035096670073874,12,0.5,1336.2580558394895
SOL/USDT,90,20,0.236,0.386,0.005,0.043,8,1.6035096670073874,12,0.5,1336.2580558394895
SOL/USDT,90,20,0.236,0.386,0.002,0.048,8,1.6035096670073874,12,0.5,1336.2580558394895
SOL/USDT,90,20,0.236,0.386,0.005,0.048,8,1.6035096670073874,12,0.5,1336.2580558394895
SOL/USDT,90,20,0.236,0.386,0.002,0.053,8,1.6035096670073874,12,0.5,1336.2580558394895
SOL/USDT,90,20,0.236,0.386,0.005,0.053,8,1.6035096670073874,12,0.5,1336.2580558394895
SOL/USDT,90,20,0.236,0.386,0.002,0.058,8,1.6035096670073874,12,0.5,1336.2580558394895
SOL/USDT,90,20,0.236,0.386,0.005,0.058,8,1.6035096670073874,12,0.5,1336.2580558394895
SOL/USDT,90,20,0.236,0.386,0.002,0.063,8,1.6035096670073874,12,0.5,1336.2580558394895
SOL/USDT,90,20,0.236,0.386,0.005,0.063,8,1.6035096670073874,12,0.5,1336.2580558394895
SOL/USDT,75,20,0.236,0.386,0.008,0.043,8,1.5897849873085588,12,0.5,1324.8208227571324
SOL/USDT,75,20,0.236,0.386,0.011,0.043,8,1.5897849873085588,12,0.5,1324.8208227571324
SOL/USDT,75,20,0.236,0.386,0.008,0.048,8,1.5897849873085588,12,0.5,1324.8208227571324
SOL/USDT,75,20,0.236,0.386,0.011,0.048,8,1.5897849873085588,12,0.5,1324.8208227571324
SOL/USDT,75,20,0.236,0.386,0.008,0.053,8,1.5897849873085588,12,0.5,1324.8208227571324
SOL/USDT,75,20,0.236,0.386,0.011,0.053,8,1.5897849873085588,12,0.5,1324.8208227571324
SOL/USDT,75,20,0.236,0.386,0.008,0.058,8,1.5897849873085588,12,0.5,1324.8208227571324
SOL/USDT,75,20,0.236,0.386,0.011,0.058,8,1.5897849873085588,12,0.5,1324.8208227571324
SOL/USDT,75,20,0.236,0.386,0.008,0.063,8,1.5897849873085588,12,0.5,1324.8208227571324
SOL/USDT,75,20,0.236,0.386,0.011,0.063,8,1.5897849873085588,12,0.5,1324.8208227571324
SOL/USDT,65,20,0.236,0.386,0.014,0.068,8,1.561749949342024,12,0.5,1301.4582911183531
SOL/USDT,65,20,0.236,0.386,0.014,0.07,8,1.561749949342024,12,0.5,1301.4582911183531
SOL/USDT,70,20,0.236,0.386,0.014,0.068,8,1.561749949342024,12,0.5,1301.4582911183531
SOL/USDT,70,20,0.236,0.386,0.014,0.07,8,1.561749949342024,12,0.5,1301.4582911183531
SOL/USDT,80,20,0.236,0.386,0.014,0.068,8,1.561749949342024,12,0.5,1301.4582911183531
SOL/USDT,80,20,0.236,0.386,0.014,0.07,8,1.561749949342024,12,0.5,1301.4582911183531
SOL/USDT,85,20,0.236,0.386,0.014,0.068,8,1.561749949342024,12,0.5,1301.4582911183531
SOL/USDT,85,20,0.236,0.386,0.014,0.07,8,1.561749949342024,12,0.5,1301.4582911183531
SOL/USDT,30,20,0.236,0.436,0.032,0.043,12,1.6790758297370665,13,0.3846153846153846,1291.5967921054355
SOL/USDT,35,20,0.236,0.436,0.032,0.043,12,1.6790758297370665,13,0.3846153846153846,1291.5967921054355
SOL/USDT,65,20,0.236,0.386,0.008,0.068,8,1.5467263605120418,12,0.5,1288.938633760035
SOL/USDT,65,20,0.236,0.386,0.011,0.068,8,1.5467263605120418,12,0.5,1288.938633760035
SOL/USDT,65,20,0.236,0.386,0.008,0.07,8,1.5467263605120418,12,0.5,1288.938633760035
SOL/USDT,65,20,0.236,0.386,0.011,0.07,8,1.5467263605120418,12,0.5,1288.938633760035
SOL/USDT,70,20,0.236,0.386,0.008,0.068,8,1.5467263605120418,12,0.5,1288.938633760035
SOL/USDT,70,20,0.236,0.386,0.011,0.068,8,1.5467263605120418,12,0.5,1288.938633760035
SOL/USDT,70,20,0.236,0.386,0.008,0.07,8,1.5467263605120418,12,0.5,1288.938633760035
SOL/USDT,70,20,0.236,0.386,0.011,0.07,8,1.5467263605120418,12,0.5,1288.938633760035
SOL/USDT,80,20,0.236,0.386,0.008,0.068,8,1.5467263605120418,12,0.5,1288.938633760035
SOL/USDT,80,20,0.236,0.386,0.011,0.068,8,1.5467263605120418,12,0.5,1288.938633760035
SOL/USDT,80,20,0.236,0.386,0.008,0.07,8,1.5467263605120418,12,0.5,1288.938633760035
SOL/USDT,80,20,0.236,0.386,0.011,0.07,8,1.5467263605120418,12,0.5,1288.938633760035
SOL/USDT,85,20,0.236,0.386,0.008,0.068,8,1.5467263605120418,12,0.5,1288.938633760035
SOL/USDT,85,20,0.236,0.386,0.011,0.068,8,1.5467263605120418,12,0.5,1288.938633760035
SOL/USDT,85,20,0.236,0.386,0.008,0.07,8,1.5467263605120418,12,0.5,1288.938633760035
SOL/USDT,85,20,0.236,0.386,0.011,0.07,8,1.5467263605120418,12,0.5,1288.938633760035
SOL/USDT,75,20,0.236,0.386,0.014,0.068,8,1.5305571351310585,12,0.5,1275.4642792758818
SOL/USDT,75,20,0.236,0.386,0.014,0.07,8,1.5305571351310585,12,0.5,1275.4642792758818
SOL/USDT,90,20,0.236,0.386,0.002,0.068,8,1.5292582259999048,12,0.5,1274.3818549999207
SOL/USDT,90,20,0.236,0.386,0.005,0.068,8,1.5292582259999048,12,0.5,1274.3818549999207
SOL/USDT,90,20,0.236,0.386,0.002,0.07,8,1.5292582259999048,12,0.5,1274.3818549999207
SOL/USDT,90,20,0.236,0.386,0.005,0.07,8,1.5292582259999048,12,0.5,1274.3818549999207
SOL/USDT,30,20,0.236,0.386,0.014,0.043,12,1.6422568887465838,13,0.3846153846153846,1263.2745298050645
SOL/USDT,30,20,0.236,0.386,0.017,0.043,12,1.6422568887465838,13,0.3846153846153846,1263.2745298050645
SOL/USDT,30,20,0.236,0.386,0.014,0.048,12,1.6422568887465838,13,0.3846153846153846,1263.2745298050645
SOL/USDT,30,20,0.236,0.386,0.017,0.048,12,1.6422568887465838,13,0.3846153846153846,1263.2745298050645
SOL/USDT,30,20,0.236,0.386,0.014,0.053,12,1.6422568887465838,13,0.3846153846153846,1263.2745298050645
SOL/USDT,30,20,0.236,0.386,0.017,0.053,12,1.6422568887465838,13,0.3846153846153846,1263.2745298050645
SOL/USDT,30,20,0.236,0.386,0.017,0.058,12,1.6422568887465838,13,0.3846153846153846,1263.2745298050645
SOL/USDT,30,20,0.236,0.386,0.017,0.063,12,1.6422568887465838,13,0.3846153846153846,1263.2745298050645
SOL/USDT,30,20,0.236,0.386,0.017,0.068,12,1.6422568887465838,13,0.3846153846153846,1263.2745298050645
SOL/USDT,35,20,0.236,0.386,0.014,0.043,12,1.6422568887465838,13,0.3846153846153846,1263.2745298050645
SOL/USDT,35,20,0.236,0.386,0.017,0.043,12,1.6422568887465838,13,0.3846153846153846,1263.2745298050645
SOL/USDT,35,20,0.236,0.386,0.014,0.048,12,1.6422568887465838,13,0.3846153846153846,1263.2745298050645
SOL/USDT,35,20,0.236,0.386,0.017,0.048,12,1.6422568887465838,13,0.3846153846153846,1263.2745298050645
SOL/USDT,35,20,0.236,0.386,0.014,0.053,12,1.6422568887465838,13,0.3846153846153846,1263.2745298050645
SOL/USDT,35,20,0.236,0.386,0.017,0.053,12,1.6422568887465838,13,0.3846153846153846,1263.2745298050645
SOL/USDT,35,20,0.236,0.386,0.017,0.058,12,1.6422568887465838,13,0.3846153846153846,1263.2745298050645
SOL/USDT,35,20,0.236,0.386,0.017,0.063,12,1.6422568887465838,13,0.3846153846153846,1263.2745298050645
SOL/USDT,35,20,0.236,0.386,0.017,0.068,12,1.6422568887465838,13,0.3846153846153846,1263.2745298050645
SOL/USDT,75,20,0.236,0.386,0.008,0.068,8,1.5155335463010762,12,0.5,1262.9446219175636
SOL/USDT,75,20,0.236,0.386,0.011,0.068,8,1.5155335463010762,12,0.5,1262.9446219175636
SOL/USDT,75,20,0.236,0.386,0.008,0.07,8,1.5155335463010762,12,0.5,1262.9446219175636
SOL/USDT,75,20,0.236,0.386,0.011,0.07,8,1.5155335463010762,12,0.5,1262.9446219175636
SOL/USDT,30,20,0.236,0.386,0.008,0.043,12,1.7305214048834012,14,0.4285714285714285,1236.086717773858
SOL/USDT,30,20,0.236,0.386,0.008,0.048,12,1.7305214048834012,14,0.4285714285714285,1236.086717773858
SOL/USDT,30,20,0.236,0.386,0.008,0.053,12,1.7305214048834012,14,0.4285714285714285,1236.086717773858
SOL/USDT,35,20,0.236,0.386,0.008,0.043,12,1.7305214048834012,14,0.4285714285714285,1236.086717773858
SOL/USDT,35,20,0.236,0.386,0.008,0.048,12,1.7305214048834012,14,0.4285714285714285,1236.086717773858
SOL/USDT,35,20,0.236,0.386,0.008,0.053,12,1.7305214048834012,14,0.4285714285714285,1236.086717773858
SOL/USDT,30,20,0.236,0.386,0.02,0.043,8,1.6063461832993042,13,0.4615384615384615,1235.650910230234
SOL/USDT,30,20,0.236,0.386,0.02,0.048,8,1.6063461832993042,13,0.4615384615384615,1235.650910230234
SOL/USDT,30,20,0.236,0.386,0.02,0.053,8,1.6063461832993042,13,0.4615384615384615,1235.650910230234
SOL/USDT,30,20,0.236,0.386,0.02,0.058,8,1.6063461832993042,13,0.4615384615384615,1235.650910230234
SOL/USDT,30,20,0.236,0.386,0.02,0.063,8,1.6063461832993042,13,0.4615384615384615,1235.650910230234
SOL/USDT,30,20,0.236,0.386,0.02,0.068,8,1.6063461832993042,13,0.4615384615384615,1235.650910230234
SOL/USDT,30,20,0.236,0.386,0.02,0.07,8,1.6063461832993042,13,0.4615384615384615,1235.650910230234
SOL/USDT,35,20,0.236,0.386,0.02,0.043,8,1.6063461832993042,13,0.4615384615384615,1235.650910230234
SOL/USDT,35,20,0.236,0.386,0.02,0.048,8,1.6063461832993042,13,0.4615384615384615,1235.650910230234
SOL/USDT,35,20,0.236,0.386,0.02,0.053,8,1.6063461832993042,13,0.4615384615384615,1235.650910230234
SOL/USDT,35,20,0.236,0.386,0.02,0.058,8,1.6063461832993042,13,0.4615384615384615,1235.650910230234
SOL/USDT,35,20,0.236,0.386,0.02,0.063,8,1.6063461832993042,13,0.4615384615384615,1235.650910230234
SOL/USDT,35,20,0.236,0.386,0.02,0.068,8,1.6063461832993042,13,0.4615384615384615,1235.650910230234
SOL/USDT,35,20,0.236,0.386,0.02,0.07,8,1.6063461832993042,13,0.4615384615384615,1235.650910230234
SOL/USDT,40,20,0.236,0.386,0.02,0.043,8,1.6063461832993042,13,0.4615384615384615,1235.650910230234
SOL/USDT,40,20,0.236,0.386,0.02,0.048,8,1.6063461832993042,13,0.4615384615384615,1235.650910230234
SOL/USDT,40,20,0.236,0.386,0.02,0.053,8,1.6063461832993042,13,0.4615384615384615,1235.650910230234
SOL/USDT,40,20,0.236,0.386,0.02,0.058,8,1.6063461832993042,13,0.4615384615384615,1235.650910230234
SOL/USDT,40,20,0.236,0.386,0.02,0.063,8,1.6063461832993042,13,0.4615384615384615,1235.650910230234
SOL/USDT,40,20,0.236,0.386,0.02,0.068,8,1.6063461832993042,13,0.4615384615384615,1235.650910230234
SOL/USDT,40,20,0.236,0.386,0.02,0.07,8,1.6063461832993042,13,0.4615384615384615,1235.650910230234
SOL/USDT,55,20,0.236,0.386,0.02,0.043,8,1.6063461832993042,13,0.4615384615384615,1235.650910230234
SOL/USDT,55,20,0.236,0.386,0.02,0.048,8,1.6063461832993042,13,0.4615384615384615,1235.650910230234
SOL/USDT,55,20,0.236,0.386,0.02,0.053,8,1.6063461832993042,13,0.4615384615384615,1235.650910230234
SOL/USDT,55,20,0.236,0.386,0.02,0.058,8,1.6063461832993042,13,0.4615384615384615,1235.650910230234
SOL/USDT,55,20,0.236,0.386,0.02,0.063,8,1.6063461832993042,13,0.4615384615384615,1235.650910230234
SOL/USDT,55,20,0.236,0.386,0.02,0.068,8,1.6063461832993042,13,0.4615384615384615,1235.650910230234
SOL/USDT,55,20,0.236,0.386,0.02,0.07,8,1.6063461832993042,13,0.4615384615384615,1235.650910230234
SOL/USDT,80,20,0.236,0.436,0.026,0.023,8,1.7266678648121303,14,0.3571428571428571,1233.3341891515215
SOL/USDT,85,20,0.236,0.436,0.026,0.023,8,1.7266678648121303,14,0.3571428571428571,1233.3341891515215
SOL/USDT,30,20,0.236,0.386,0.011,0.043,12,1.7249508512828653,14,0.4285714285714285,1232.1077509163322
SOL/USDT,30,20,0.236,0.386,0.011,0.048,12,1.7249508512828653,14,0.4285714285714285,1232.1077509163322
SOL/USDT,30,20,0.236,0.386,0.011,0.053,12,1.7249508512828653,14,0.4285714285714285,1232.1077509163322
SOL/USDT,35,20,0.236,0.386,0.011,0.043,12,1.7249508512828653,14,0.4285714285714285,1232.1077509163322
SOL/USDT,35,20,0.236,0.386,0.011,0.048,12,1.7249508512828653,14,0.4285714285714285,1232.1077509163322
SOL/USDT,35,20,0.236,0.386,0.011,0.053,12,1.7249508512828653,14,0.4285714285714285,1232.1077509163322
SOL/USDT,60,20,0.236,0.386,0.02,0.043,8,1.596993180217708,13,0.4615384615384615,1228.45629247516
SOL/USDT,60,20,0.236,0.386,0.02,0.048,8,1.596993180217708,13,0.4615384615384615,1228.45629247516
SOL/USDT,60,20,0.236,0.386,0.02,0.053,8,1.596993180217708,13,0.4615384615384615,1228.45629247516
SOL/USDT,60,20,0.236,0.386,0.02,0.058,8,1.596993180217708,13,0.4615384615384615,1228.45629247516
SOL/USDT,60,20,0.236,0.386,0.02,0.063,8,1.596993180217708,13,0.4615384615384615,1228.45629247516
SOL/USDT,60,20,0.236,0.386,0.02,0.068,8,1.596993180217708,13,0.4615384615384615,1228.45629247516
SOL/USDT,60,20,0.236,0.386,0.02,0.07,8,1.596993180217708,13,0.4615384615384615,1228.45629247516
SOL/USDT,30,20,0.236,0.386,0.017,0.043,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,30,20,0.236,0.386,0.017,0.048,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,30,20,0.236,0.386,0.017,0.053,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,30,20,0.236,0.386,0.017,0.058,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,30,20,0.236,0.386,0.017,0.063,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,30,20,0.236,0.386,0.017,0.068,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,30,20,0.236,0.386,0.017,0.07,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,35,20,0.236,0.386,0.014,0.043,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,35,20,0.236,0.386,0.017,0.043,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,35,20,0.236,0.386,0.014,0.048,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,35,20,0.236,0.386,0.017,0.048,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,35,20,0.236,0.386,0.014,0.053,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,35,20,0.236,0.386,0.017,0.053,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,35,20,0.236,0.386,0.014,0.058,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,35,20,0.236,0.386,0.017,0.058,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,35,20,0.236,0.386,0.014,0.063,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,35,20,0.236,0.386,0.017,0.063,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,35,20,0.236,0.386,0.017,0.068,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,35,20,0.236,0.386,0.017,0.07,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,40,20,0.236,0.386,0.014,0.043,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,40,20,0.236,0.386,0.017,0.043,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,40,20,0.236,0.386,0.014,0.048,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,40,20,0.236,0.386,0.017,0.048,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,40,20,0.236,0.386,0.014,0.053,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,40,20,0.236,0.386,0.017,0.053,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,40,20,0.236,0.386,0.014,0.058,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,40,20,0.236,0.386,0.017,0.058,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,40,20,0.236,0.386,0.014,0.063,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,40,20,0.236,0.386,0.017,0.063,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,40,20,0.236,0.386,0.017,0.068,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,40,20,0.236,0.386,0.017,0.07,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,55,20,0.236,0.386,0.014,0.043,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,55,20,0.236,0.386,0.017,0.043,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,55,20,0.236,0.386,0.014,0.048,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,55,20,0.236,0.386,0.017,0.048,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,55,20,0.236,0.386,0.014,0.053,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,55,20,0.236,0.386,0.017,0.053,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,55,20,0.236,0.386,0.014,0.058,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,55,20,0.236,0.386,0.017,0.058,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,55,20,0.236,0.386,0.014,0.063,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,55,20,0.236,0.386,0.017,0.063,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,55,20,0.236,0.386,0.017,0.068,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,55,20,0.236,0.386,0.017,0.07,8,1.5879749131584542,13,0.4615384615384615,1221.5191639680418
SOL/USDT,90,20,0.236,0.386,0.002,0.043,10,1.5877808290629478,13,0.3846153846153846,1221.3698685099598
SOL/USDT,90,20,0.236,0.386,0.002,0.048,10,1.5877808290629478,13,0.3846153846153846,1221.3698685099598
SOL/USDT,90,20,0.236,0.386,0.002,0.053,10,1.5877808290629478,13,0.3846153846153846,1221.3698685099598
SOL/USDT,90,20,0.236,0.386,0.002,0.058,10,1.5877808290629478,13,0.3846153846153846,1221.3698685099598
SOL/USDT,90,20,0.236,0.386,0.002,0.063,10,1.5877808290629478,13,0.3846153846153846,1221.3698685099598
SOL/USDT,60,20,0.236,0.386,0.014,0.043,8,1.578621910076858,13,0.4615384615384615,1214.3245462129676
SOL/USDT,60,20,0.236,0.386,0.017,0.043,8,1.578621910076858,13,0.4615384615384615,1214.3245462129676
SOL/USDT,60,20,0.236,0.386,0.014,0.048,8,1.578621910076858,13,0.4615384615384615,1214.3245462129676
SOL/USDT,60,20,0.236,0.386,0.017,0.048,8,1.578621910076858,13,0.4615384615384615,1214.3245462129676
SOL/USDT,60,20,0.236,0.386,0.014,0.053,8,1.578621910076858,13,0.4615384615384615,1214.3245462129676
SOL/USDT,60,20,0.236,0.386,0.017,0.053,8,1.578621910076858,13,0.4615384615384615,1214.3245462129676
SOL/USDT,60,20,0.236,0.386,0.014,0.058,8,1.578621910076858,13,0.4615384615384615,1214.3245462129676
SOL/USDT,60,20,0.236,0.386,0.017,0.058,8,1.578621910076858,13,0.4615384615384615,1214.3245462129676
SOL/USDT,60,20,0.236,0.386,0.014,0.063,8,1.578621910076858,13,0.4615384615384615,1214.3245462129676
SOL/USDT,60,20,0.236,0.386,0.017,0.063,8,1.578621910076858,13,0.4615384615384615,1214.3245462129676
SOL/USDT,60,20,0.236,0.386,0.017,0.068,8,1.578621910076858,13,0.4615384615384615,1214.3245462129676
SOL/USDT,60,20,0.236,0.386,0.017,0.07,8,1.578621910076858,13,0.4615384615384615,1214.3245462129676
SOL/USDT,75,20,0.236,0.436,0.026,0.023,8,1.6975436318135315,14,0.3571428571428571,1212.531165581094
SOL/USDT,90,20,0.236,0.436,0.026,0.028,8,1.6964447778184215,14,0.4285714285714285,1211.7462698703014
SOL/USDT,90,20,0.236,0.436,0.026,0.033,8,1.6964447778184215,14,0.4285714285714285,1211.7462698703014
SOL/USDT,35,20,0.236,0.386,0.011,0.043,8,1.5729513243284723,13,0.4615384615384615,1209.962557175748
SOL/USDT,35,20,0.236,0.386,0.011,0.048,8,1.5729513243284723,13,0.4615384615384615,1209.962557175748
SOL/USDT,35,20,0.236,0.386,0.011,0.053,8,1.5729513243284723,13,0.4615384615384615,1209.962557175748
SOL/USDT,35,20,0.236,0.386,0.011,0.058,8,1.5729513243284723,13,0.4615384615384615,1209.962557175748
